Latitude,Longitude,School Name,Ground-truthed
5.307582646,-3.962229592,EPP ALIODAN 6,TRUE
5.307546995,-4.001736056,EPP LAGUNE,TRUE
5.307538582,-4.017951807,EPP AVENUE 3,TRUE
5.307621014,-4.017329302,EPP PONT 3 BAD,TRUE
5.30767466,-4.017708389,EPP CHAPMAN JEANNE,TRUE
5.307692973,-4.017573062,EPP LONACI,TRUE
5.307908411,-3.973690471,EPV AKE GERVAIS,TRUE
5.308010969,-3.977480669,EPP ANOUMABO 4,TRUE
5.308450043,-3.974377137,EPV LE PETIT BERGER,TRUE
5.308504864,-3.93897625,EPV BELIER II,TRUE
5.30851702,-3.93692782,EPV PARADI 2,TRUE
5.30851862,-3.935872014,EPV PARADI 1,TRUE
5.308498711,-3.977923608,EPP ANOUMMABO 1,TRUE
5.308498711,-3.977923608,EPP ANOUMABO 2,TRUE
5.308535234,-3.977707092,EPP ANOUMABO 3,TRUE
5.308587129,-3.950247335,EPC BETHLEHEM,TRUE
5.308581919,-3.959469814,ISNACHARIAN,TRUE
5.308590431,-3.959812737,EPV BETHANIE,TRUE
5.308629639,-3.946123442,EPV GRACE DIVINE,TRUE
5.308847804,-3.945419903,GS LES CANETONS,TRUE
5.308841121,-3.973024164,LA REFERENCE,TRUE
5.308969232,-3.972085877,EPC CATHOLIQUE ST PIERRE,TRUE
5.30916256,-3.934735958,EPV BONNE CAUSE,TRUE
5.309406333,-3.935034118,EPP BAD 10,TRUE
5.309523826,-3.935097464,EPP BAD 1,TRUE
5.309505213,-3.976355032,EPP MAGIC SYSTEME ANOUMABO,TRUE
5.309758923,-3.935151962,EPP LONACI,TRUE
5.309796071,-3.95812712,EPP REVEIL,TRUE
5.309731435,-4.004500879,EPP AVENUE 8,TRUE
5.309813428,-4.004140058,EPP KOUASSI LENOIR,TRUE
5.30984264,-4.008417406,AMAND BERTRAND,TRUE
5.309942206,-3.985966185,EPV MONTAGNE,TRUE
5.309922073,-4.004077067,EPP ALLE ROSETTE,TRUE
5.310025237,-3.956169271,EPV ANNE MARIE,TRUE
5.310132184,-3.933564294,EPV GHISLANNA,TRUE
5.310110378,-3.971167223,LES AMES BIENS NEES,TRUE
5.310214791,-3.932770303,EPV HERON,TRUE
5.310199737,-3.971862206,LA PROVIDENCE,TRUE
5.310140569,-4.008760796,EPP LAMIZANA MAMADOU,TRUE
5.310263423,-3.936497303,EPV LES BEATITUDES,TRUE
5.310158659,-4.008760825,EPP AVENUE 4,TRUE
5.310261813,-3.989729658,THIRST BAPTIST CHURCH MARCORY,TRUE
5.310361396,-3.96683612,EPP ALIODAN 2,TRUE
5.310425013,-3.931326772,EPV N'GORAN,TRUE
5.310369749,-3.967278307,EPP ALIODAN BAD,TRUE
5.310479521,-3.966493394,EPP ALIODAN 5,TRUE
5.310551212,-3.931615731,EPV SAINTE CLEMENTINE,TRUE
5.310769239,-3.930993398,GROUPE SCOLAIRE MOHENO,TRUE
5.310768389,-3.966863826,EPP ALIODAN 1,TRUE
5.31137111,-3.968976374,EPV ALIODAN 1,TRUE
5.311460969,-3.946028494,EPV CONCORDIA,TRUE
5.311593148,-3.96001591,EPV DIALOGUE,TRUE
5.312110151,-3.941472344,GROUPE SCOLAIRE DES ARTS ET METIERS,TRUE
5.31211358,-3.951037825,GS ADONAI,TRUE
5.312053794,-4.011416923,AYEMOUNIANGORAN 1,TRUE
5.312181239,-4.010920818,EPP AYEMOU NIANGORAN 2,TRUE
5.312361624,-4.011236947,LEON ROBERT 2,TRUE
5.312388922,-4.011137729,LEON ROBERT 1,TRUE
5.312828213,-3.951002825,EPP BAD 11B,TRUE
5.312912523,-3.949116931,EPP PANGOLIN 1,TRUE
5.312958041,-3.948927495,EPP PANGOLIN 2,TRUE
5.312963739,-3.951102297,EPP BAD 11A,TRUE
5.313036393,-3.950912904,EPP BAD 11 C,TRUE
5.313368958,-3.946401391,EPP SICOGI NORD EST 3,TRUE
5.313469065,-3.946004485,EPP SICOGI NORD EST 1,TRUE
5.313686263,-3.945932624,EPP SICOGI NORD EST 2,TRUE
5.314137752,-4.003686839,EPP AVENUE 2B,TRUE
5.314490674,-4.003588147,EPP JEANNE GERVAIS,TRUE
5.244657212,-4.04512533,EPP BRAKRE,TRUE
5.253265775,-4.035674611,EPP VRIDI AKO,TRUE
5.253557647,-4.02873644,EPV HAMA FABA,TRUE
5.255234475,-4.032104764,GROUPE SCOLAIRE COMBLÉ DE GRACE,TRUE
5.256513693,-4.029769913,GS AMEZ,TRUE
5.25732,-4.028986235,GROUPE SCOLAIRE CHRISTIAN PRIMARY,TRUE
5.292534828,-4.141321966,EPP AUDOUIN,TRUE
5.301577075,-4.245745539,EPP SONGONTE LAGUNE,TRUE
5.305952266,-4.041717684,EPP CAMP-DOUANE,TRUE
5.306638158,-4.187962364,EPP GODOUME LAGUNE,TRUE
5.308495031,-4.041063219,EPP ABOBODOUME LAGUNE 1,TRUE
5.308549453,-4.040973073,EPP ABOBODOUME LAGUNE 2,TRUE
5.30857639,-4.041090427,EPP ABOBODOUME LAGUNE 3,TRUE
5.308731504,-4.045647666,EPV SAVOIR PLUS,TRUE
5.309771116,-4.045983296,EPP YOPOUGON SANTE,TRUE
5.310382547,-4.037411764,GS METODISTE,TRUE
5.310941319,-4.101255227,EPP NIANGON LOKOA 1,TRUE
5.311050243,-4.101038854,EPP NIANGON LOKOA 2,TRUE
5.31113258,-4.100515632,EPP NIANGON LOKOA 3,TRUE
5.311269584,-4.178217003,EPP ADIAPOTE,TRUE
5.312259871,-4.190057515,EPP GODOUME PLATEAU,TRUE
5.312525123,-4.043434212,EPV LES 04 ETOILES,TRUE
5.31314798,-4.106474791,EPV LA RENAISSANCE,TRUE
5.313287641,-4.153695182,EPP ABADJIN DOUME,TRUE
5.313597315,-4.10304662,GS LES PETITS GENIES DU MILLENAIRE,TRUE
5.314230915,-4.087499996,EPP BAD,TRUE
5.314439313,-4.087292817,MATERNELLE LAGUNE,TRUE
5.314439313,-4.087292817,EPP NS SOGEFIHA LAGUNE 2,TRUE
5.315022343,-4.042969176,EPP MOBIO AK CELESTIN 2,TRUE
5.315206737,-4.051569172,EPV GOMAN'S,TRUE
5.315303014,-4.042807219,EPP  ABOBODOM BAD,TRUE
5.315447215,-4.043114272,EPP MOBIO AKE CELETIN 1,TRUE
5.315564984,-4.043006184,EPP MOBIO AKE CELESTIN 3,TRUE
5.315177502,-4.255842693,EPP SONGON AGBAN LAGUNE,TRUE
5.315804484,-4.09785292,GS BAD LAURIERS 1,TRUE
5.315803793,-4.098240936,GS BAD LAURIERS 2,TRUE
5.315856747,-4.083640704,EPV LES LEVITES,TRUE
5.315992515,-4.078425231,EPV LE MERIDIEN,TRUE
5.316392424,-4.040435782,EPV LES LUCIOLES,TRUE
5.316422813,-4.038504731,EPV MONGON,TRUE
5.316546842,-4.050723207,GS STE CATHERINE,TRUE
5.316585087,-4.096311253,EPV ESTHER GERAUDE,TRUE
5.316740772,-4.037684093,GS LES PRINCES DE MONACO,TRUE
5.316660827,-4.094407389,EPP NIANGON SIC TERMINUS 2,TRUE
5.316703655,-4.090653608,ECI IQRA,TRUE
5.316724573,-4.094163862,EPP SICOGI B,TRUE
5.316938711,-4.070061859,EPP YOPOUGON KOUTE 1,TRUE
5.316960044,-4.093992828,EPP TERMINUS A,TRUE
5.317143036,-4.087694604,EPV LE BERCEAU,TRUE
5.317504652,-4.056581291,LES COURS KATANAN,TRUE
5.317629019,-4.041962891,EPV BLAISE PASCAL,TRUE
5.317616821,-4.054460885,GS VATICAN 2,TRUE
5.317640872,-4.050968706,GS STE FAMILLE DE L'ENFANT,TRUE
5.317627505,-4.069268956,EPP YOPOUGON KOUTE 4,TRUE
5.317632876,-4.086892352,EPP N S SOG LAGUNE ANNEXE 2,TRUE
5.317735465,-4.069603023,EPP YOPOUGON KOUTE 3,TRUE
5.317813519,-4.097251891,GS SAINT EMMANUEL,TRUE
5.31792073,-4.040618826,GS SAINT LOUIS DALEBA,TRUE
5.317998144,-4.069386905,EPP YOPOUGON KOUTE 2,TRUE
5.317849352,-4.194778461,EPP ORANGE 1 ADIAPOTO,TRUE
5.318030173,-4.194814904,EPP ORANGE 2 ADIAPOTO,TRUE
5.318102464,-4.213376109,EPP SONGON KASSEMBLE 2,TRUE
5.318502522,-4.086135884,EPV LA PERSEVERANCE,TRUE
5.318284667,-4.212708739,EPP SONGON KASSEMBLE 1,TRUE
5.318572248,-4.06168157,EPP BAT SIKASSO,TRUE
5.318740245,-4.063919763,GS LES BUCHERONS,TRUE
5.318830447,-4.0899535,EPV STE REBECCA,TRUE
5.318950553,-4.041396609,EPV LA FOURMI,TRUE
5.319226938,-4.054400459,GS DKD,TRUE
5.319408374,-4.059363879,EPV LS COURS KATANA 2,TRUE
5.31940839,-4.059354855,EPP CATANA 2,TRUE
5.319503779,-4.056476414,EPV L'AFRIQUE,TRUE
5.319591005,-4.053074572,EPV ST JOSEPH,TRUE
5.319631703,-4.039755406,ECOLE CORANIQUE MIFTA OULOUM,TRUE
5.319343575,-4.230613093,EPP DABA GNABA MATHIEU,TRUE
5.319735009,-4.100097767,EPP SOGEFIHA ANTENNE1,TRUE
5.31975268,-4.100332415,N.S.SOGEFIHA ANTENNE3,TRUE
5.319879972,-4.063885625,EPP SIPOREX   7C,TRUE
5.319843564,-4.100088936,EPP SOGEFIHA ANTENNE 2,TRUE
5.320052979,-4.063218159,EPP SIPOREX 7D,TRUE
5.320051718,-4.063949087,EPP  SIPOREX  7B,TRUE
5.32008743,-4.064219863,EPP  SIPOREX  7A,TRUE
5.320075254,-4.081608709,IGES,TRUE
5.320313626,-4.105296456,EPP CAISTAB 2,TRUE
5.320394965,-4.105332696,EPP CAISTAB 3,TRUE
5.320412893,-4.105422965,EPP CAISTAB 1,TRUE
5.320532518,-4.041940703,EPP JERUSALEM 3,TRUE
5.320549886,-4.058291993,GS STE EPERANCE,TRUE
5.320586697,-4.041994937,EPP JERUSALEM 2,TRUE
5.320548147,-4.08530026,GS ST CHALMEL,TRUE
5.320302015,-4.230750347,EPP NGBEDJIE LEGUE BLAISE,TRUE
5.320821868,-4.041995333,EPP JERUSALEM 1,TRUE
5.320820296,-4.042924792,GS LE PARLEMENT,TRUE
5.320717125,-4.112281524,GS NIPPON,TRUE
5.320844559,-4.039270152,EPV LES ANGES DE LA PAIX,TRUE
5.320848499,-4.042293167,EPP ABOBODOUME JERUSALEM 2,TRUE
5.321009965,-4.079850702,EP SICOGI  12  A,TRUE
5.321079045,-4.055639882,GS LA FONDATION,TRUE
5.321118615,-4.079787725,EPP SICOGI 12 D,TRUE
5.32118876,-4.060224191,GS ROHOBOT,TRUE
5.32121475,-4.055622065,GS FONDATION,TRUE
5.321262717,-4.080139904,EPP SICOGI  12 B,TRUE
5.321272806,-4.079544351,EPP SICOGI 12 C,TRUE
5.321641299,-4.091149586,EPV ANANDA MARGA,TRUE
5.321721783,-4.050028122,PARADIS DES PHENIX,TRUE
5.321482707,-4.237330692,EPP SONGONTE GARE,TRUE
5.321894667,-4.091086866,GS ANANDA MARGA,TRUE
5.322000667,-4.045597859,GS LE SAVANT,TRUE
5.322003452,-4.043955511,EPP AGBAN I,TRUE
5.322107733,-4.051779412,EPC ASSEMBLEE,TRUE
5.322179346,-4.057500677,ESIROY,TRUE
5.322200332,-4.066317029,EPP LA NATIVITE,TRUE
5.322224323,-4.057645136,EPV STE DESIROIS,TRUE
5.322474977,-4.048585574,COLLEGE DJEDJE ABEL,TRUE
5.322574433,-4.053909845,GS LES PETITS SOLEILS,TRUE
5.322534843,-4.087108502,GS ANGE ET GRACE,TRUE
5.322674272,-4.037721105,EPV SOEUR MARIE,TRUE
5.322616683,-4.156419631,EPP ABADJIN KOUTE 1,TRUE
5.322821741,-4.046790403,GS L'ARCHE DES TOUT PETITS,TRUE
5.322821741,-4.046790403,GS L'ARCHE DES TOUT PETITS,TRUE
5.322849162,-4.108675862,GS FRANCE,TRUE
5.322976529,-4.103225747,EPV L'EFFORT,TRUE
5.322987887,-4.156221805,EPP ABADJIN KOUTE 2,TRUE
5.323284156,-4.093020406,EPP SICOGI CENTRE 1,TRUE
5.323299786,-4.08930263,EPP NIANGON SUD CANAL 1,TRUE
5.323297435,-4.105852232,EPP LAURIER 2B,TRUE
5.323351461,-4.105987685,EPP LAURIERS 2A,TRUE
5.323393142,-4.092767933,EPP SICOGI CENTRE 2,TRUE
5.323422482,-4.076100994,EPV MARIE LOUISE,TRUE
5.32341072,-4.093056725,EPP SICOGI CENTRE 3,TRUE
5.3235711,-4.089321155,EPP CANAL 2,TRUE
5.323598841,-4.0889783,EPP SIC CANAL 3,TRUE
5.323692794,-4.050500709,GS LES MARTIGNONS,TRUE
5.324067138,-4.043119765,GS SAINTE ROSE,TRUE
5.324154128,-4.039817145,GS SERAPHINS,TRUE
5.323756443,-4.257890325,EPP SONGON MBRATHE 2,TRUE
5.324162728,-4.066527959,EPV BETHEL,TRUE
5.32409203,-4.111628854,EPP CITE SODEFOR,TRUE
5.324257469,-4.079639795,ESPOIR  DES  MAMANS,TRUE
5.324337684,-4.059489624,GS GANDHI,TRUE
5.324045917,-4.257863843,EPP SONGON MBRATHE 1,TRUE
5.324432198,-4.072818065,EPP ST JOB,TRUE
5.324650174,-4.056602507,EPV LES EQUIDES,TRUE
5.324400378,-4.252576917,EPP SONGON AGBAN GARE 1,TRUE
5.324482383,-4.252279314,EPP SONGON AGBAN GARE 3,TRUE
5.324930363,-4.061981238,EPV SINGA,TRUE
5.324672626,-4.252126303,EPP SONGON AGBAN GARE 2,TRUE
5.325193308,-4.087528269,EPC ST PIERRE 3,TRUE
5.32524235,-4.105702303,GS ST CHALMEL,TRUE
5.325430053,-4.086635325,EPC ST PIERRE 2,TRUE
5.32555555,-4.087276238,EPC ST PIERRE 1,TRUE
5.325736314,-4.061432162,EPP SOGEFIHA 4A,TRUE
5.325790895,-4.061251777,EPP SOGEFIHA 4C,TRUE
5.325755853,-4.081393039,GS LE PRESIDENT,TRUE
5.32586271,-4.061567738,EPP SOGEFIHA 4B,TRUE
5.325944537,-4.05077525,EPP SIPOREX 6 B,TRUE
5.32603491,-4.050820524,EPP SIPOREX 6 A,TRUE
5.326062477,-4.045252786,GS ST CHARLES,TRUE
5.326056152,-4.054267708,EPP SIPOREX 9 A,TRUE
5.326100472,-4.049503137,EPV SEGBE,TRUE
5.326166657,-4.063643761,EPV LES MIGNONS,TRUE
5.32621381,-4.057272949,GS ACADEMIE CHRETIENNE EVANGELIQUE,TRUE
5.326408758,-4.095796242,EPP COPRIM 2,TRUE
5.326413666,-4.093034958,GS NANAN YEBOUA,TRUE
5.326431708,-4.093062062,GS NANAN YEBOUA,TRUE
5.326503869,-4.06739829,ECOLE METHODISTE 1,TRUE
5.326517425,-4.095724244,EPP COPRIM 1,TRUE
5.32661055,-4.083993407,GS BEBE SIMONE,TRUE
5.32665815,-4.067100768,ECOLE METHODISTE 2,TRUE
5.326806463,-4.065025522,EPP SOGEFIHA 5A,TRUE
5.326898016,-4.043250874,EPV LA COURONNE DOR,TRUE
5.327014388,-4.065089047,EPP SOGEFIHA 5C,TRUE
5.32702024,-4.097800616,EPP NSS PONT 3,TRUE
5.32713244,-4.064818533,EPP SOGEFIHA 5B,TRUE
5.327217862,-4.046653456,EPP MOUTRILLE 1,TRUE
5.327176509,-4.091303727,COLLEGE SAGUIDIBA,TRUE
5.327343694,-4.047122916,EPP MOUTRILLE 2,TRUE
5.327347332,-4.107077685,GS YVES LAMBLIN(CIT CAFIER),TRUE
5.327363767,-4.097900488,EPP NSS PONT 2,TRUE
5.327470723,-4.046888508,EPP MOUTRILLE 3,TRUE
5.327460096,-4.074059591,EPP MUNICIPALITE 4,TRUE
5.327518238,-4.097503714,EPP NSS PONT 1,TRUE
5.327594572,-4.090176483,INSTITUT BIALLY,TRUE
5.32765921,-4.073987745,EPP MUNICIPALITE 3,TRUE
5.327871953,-4.055579278,EPV SAINT JEAN EUDES,TRUE
5.327857474,-4.07440319,EPP MUNICIPALITE 2,TRUE
5.32793553,-4.039480589,GS NKOUMO MOBIO,TRUE
5.328018204,-4.054686155,EPV LES LAPEREAUX,TRUE
5.328110543,-4.074511916,EPP MUNICIPALITE 1,TRUE
5.328125511,-4.076298677,GS LES BOURGEONS,TRUE
5.328159808,-4.107945426,GS LES MERVEILLES,TRUE
5.328241955,-4.071768873,EPP SOGEFIHA 6A,TRUE
5.328269357,-4.071615514,EPP SOGEFIHA 6A,TRUE
5.328386302,-4.051004998,EPP SIPOREX 5,TRUE
5.328485036,-4.082751395,EPV GISELE,TRUE
5.328522049,-4.071940813,EPP SOGEFIHA 6B,TRUE
5.328522647,-4.071597905,EPP SOGEFIHA 6C,TRUE
5.32849529,-4.102450515,GS LA GENESE,TRUE
5.32856861,-4.07117386,EPV ST ETIENNE,TRUE
5.328587322,-4.081163368,EPV LES PRINCES,TRUE
5.328620154,-4.083067468,GS PALOMA,TRUE
5.328793822,-4.071697638,EPP SOGEFIHA 6D,TRUE
5.328831681,-4.05502143,EPP SIPOREX 4 B,TRUE
5.328931113,-4.055057695,EPP SIPOREX 4 C,TRUE
5.328918922,-4.077752909,EPP SIDECI BAD,TRUE
5.328920938,-4.092001644,EPV LE LYS DANS LA VALLEE,TRUE
5.328985244,-4.055139004,EPP SIPOREX 4 A,TRUE
5.329237775,-4.102000646,GS SYLLA L EXCELLENCE,TRUE
5.329358308,-4.043227952,EPV HUE LOUKUMBA,TRUE
5.329305302,-4.09964554,EPP BAS FOND 2,TRUE
5.329428692,-4.039049945,EPP AKELIE 2,TRUE
5.329567958,-4.099447483,EPP  NSS  BAS  FOND  3,TRUE
5.329717782,-4.039257984,EPP AKELIE 1,TRUE
5.329687933,-4.113209057,GS SAINT CAMILLE,TRUE
5.329853411,-4.044627512,GS BELLE MARISE,TRUE
5.329865807,-4.037300015,EPP LOCODJRO 1,TRUE
5.329801257,-4.080073596,EPP SICOGI 11A,TRUE
5.330001498,-4.037291219,EPP LOCODJRO 3,TRUE
5.32993791,-4.099944453,EPP BAS FOND 1,TRUE
5.330108836,-4.038004299,EPP DJAMA BOUA BOULO,TRUE
5.330171908,-4.048815198,EPV LES PERLES,TRUE
5.33028097,-4.079884932,EPP SICOGI 11C,TRUE
5.330380464,-4.079885106,EPP SICOGI 11B,TRUE
5.330543576,-4.037662115,EPP LOCODJRO 2,TRUE
5.33065821,-4.071051145,EPP MEDJI BAMBA 2,TRUE
5.330794576,-4.070654327,EPP MEDJI BAMBA 1,TRUE
5.330881327,-4.062352417,GS ACAJOU,TRUE
5.3310083,-4.062154107,ECOLE PRIMAIRE L'ACAJOU,TRUE
5.331097959,-4.057362517,MATERNELLE SIPOREX 3,TRUE
5.331170505,-4.057254353,EPP SIPOREX 3B,TRUE
5.33123396,-4.057173245,EPP SIPOREX 3A,TRUE
5.331285779,-4.053329103,GS LES ANGES DES TOIT ROUGE,TRUE
5.331848701,-4.041454415,GS LES EXPERTS,TRUE
5.331814486,-4.061469668,GS PHALENES,TRUE
5.331996865,-4.076233226,GS BAD LEM,TRUE
5.332014644,-4.096889047,GS AKOI,TRUE
5.332105252,-4.044847896,GS LES ARCHANGES,TRUE
5.332081088,-4.100200937,GS LA RUTILANTE,TRUE
5.332322054,-4.055604926,GS GLORYS,TRUE
5.332259384,-4.101654102,GS FATYMA 2,TRUE
5.33244785,-4.071776165,EPP SICOGI 10A,TRUE
5.332536737,-4.051724955,EPV OFFOUMOU YAPO,TRUE
5.332653041,-4.068212044,GS MAHADI OULOUM,TRUE
5.332662242,-4.06812182,GS MAHADI OULOUM,TRUE
5.332631723,-4.110877178,EPP CITE VERTE 1,TRUE
5.332723711,-4.129890585,EPP ADIOPODOUME ORSTOM 1,TRUE
5.33285514,-4.071623464,EPP SICOGI 10B,TRUE
5.332924875,-4.06793277,GS PIGEONS 3,TRUE
5.332860913,-4.114180326,GS LA RUTILANTE 2,TRUE
5.332957442,-4.075197141,EPP SICOGI 9C,TRUE
5.332878052,-4.129575033,EPP ADIOPODOUME ORSTOM 2,TRUE
5.332999749,-4.071686883,EPP SICOGI 10A,TRUE
5.332975491,-4.1108417,EPP CITE VERTE 2,TRUE
5.333017712,-4.08721717,GS KWAGNISS MAVRO,TRUE
5.333344346,-4.106925996,EPP BAD  NIANGON  NORD 2,TRUE
5.333528397,-4.064152749,GS AKOUNDA,TRUE
5.333571066,-4.081172086,GS JEAN LOUIS,TRUE
5.333712923,-4.040898064,EPP LOCODJORO SANTE 1,TRUE
5.333816659,-4.054335088,INSTITUT CLAIRE DE LUNE,TRUE
5.3338643,-4.047630287,GS ETABAZ,TRUE
5.333882436,-4.047603246,GS ETABAZ,TRUE
5.334000252,-4.068494118,GS STE ADJOUA FADETTE,TRUE
5.333967269,-4.107576833,GS LA PRAIRIE,TRUE
5.334201064,-4.041070345,LOCODJORO SANTE 2,TRUE
5.334367716,-4.080776425,EPP MAMIE FAITAI 1,TRUE
5.334354749,-4.098300936,GS LA BAGOUE,TRUE
5.334476604,-4.080578088,EPP MAMIE FAITAI  2,TRUE
5.335038863,-4.105187415,GS ARTHUR VERDIER,TRUE
5.335490261,-4.054175511,EPV YEDIDIA,TRUE
5.336001614,-4.067098853,EPV DIVINE GRACE,TRUE
5.336089291,-4.063480357,EPV PIGEON 2,TRUE
5.336045348,-4.093674648,GS IVOIRE BLEY-BONIFACE,TRUE
5.336063758,-4.083279044,EPP SOG 2A,TRUE
5.336199496,-4.083243186,EPP SOG 2B,TRUE
5.33618971,-4.098944901,EPP BAD ANANERAIE 2,TRUE
5.336292123,-4.102365163,GS ANADOR,TRUE
5.336377865,-4.058743215,EPP SICOGO 8,TRUE
5.336377865,-4.058743215,EPP SICOGO 8,TRUE
5.336377935,-4.09483933,GS PDG AVENIR,TRUE
5.336424553,-4.099125798,EPP BAD ANANERAIE 1,TRUE
5.336563459,-4.112409293,GS L'AURORE,TRUE
5.33698991,-4.065719878,EPV LE FLAMBEAU,TRUE
5.337249927,-4.067037842,EPP SICOGI 7 D1,TRUE
5.337298122,-4.049558251,EPV LA SEMENCE 1,TRUE
5.337268095,-4.066992753,EPP SICOGI 7 D2,TRUE
5.337302255,-4.057698005,EPC NDA 3,TRUE
5.337212054,-4.113863315,EPP NIANGON ADJAME 3,TRUE
5.337195001,-4.133084193,EPP ADIOPODOUME QUARTIER 1,TRUE
5.337322756,-4.071965107,EPP SICOGI 7 B,TRUE
5.337349623,-4.072118562,EPP SICOGI 7 C,TRUE
5.337297603,-4.1065631,GS LES ACACIAS,TRUE
5.337292541,-4.1143688,EPP NIANGON ADJAME 2,TRUE
5.337367492,-4.07224493,EPP SICOGI 7C,TRUE
5.337328147,-4.114684702,EPP NIANGON ADJAME 1,TRUE
5.337430303,-4.072533809,EPP SICOGI 7B,TRUE
5.337334268,-4.136035254,GS AGNONKOU PRIMAIRE,TRUE
5.337511268,-4.046562603,EPV LE PRIMTEMPS,TRUE
5.337476208,-4.066947992,EPP SICOGI 7 BAD 1,TRUE
5.337366801,-4.13311158,EPP ADIOPODOUME QUARTIER 2,TRUE
5.337485423,-4.072046606,EPP SICOGI 7 A,TRUE
5.337503389,-4.066920967,EPP SICOGI 7 BAD 2,TRUE
5.337385273,-4.132904065,EPP ADIOPODOUME QUARTIER 3,TRUE
5.337528224,-4.057788633,EPC NDA 2,TRUE
5.337512495,-4.072082749,EPP SICOGI 7A,TRUE
5.337527034,-4.06371746,EPC EVANGELIQUE UESSO,TRUE
5.337510976,-4.078119836,EPP SICOGI 2D,TRUE
5.337497597,-4.085718046,CENTRE D ALPHABETISATION,TRUE
5.337575683,-4.072155051,EPP SICOGI 7A,TRUE
5.337627827,-4.057725635,EPC NDA 1,TRUE
5.337595732,-4.081359614,EPP SOG I,TRUE
5.337648718,-4.050822225,EPV LA SEMENCE 2,TRUE
5.337560715,-4.106112373,GS LEON ROBERT,TRUE
5.337560715,-4.106112373,GS LEON ROBERT,TRUE
5.337709636,-4.093659548,EPP BAD MAROC 1,TRUE
5.337740753,-4.081188411,EPP SOG III,TRUE
5.337771299,-4.07408654,GS EXODE,TRUE
5.337825752,-4.063582613,GS DIALOGUE,TRUE
5.337800493,-4.078075221,EPP SICOGI 2A,TRUE
5.337837021,-4.077876756,EPP SICOGI 2C,TRUE
5.337808952,-4.093758988,EPP BAD MAROC 2,TRUE
5.337840056,-4.081296873,EPP SOG II,TRUE
5.337779996,-4.129755454,MISSION ISLAMIQUE NADJATE,TRUE
5.337923285,-4.054224786,GS LES AQUARELLES,TRUE
5.337923285,-4.054224786,GS LES AQUARELLES,TRUE
5.338072491,-4.056878131,EPP SICOGI 6 A,TRUE
5.338045307,-4.077732735,EPP SICOGI 2B,TRUE
5.338108624,-4.056905265,GS SICOGI 6,TRUE
5.338108624,-4.056905265,GS SICOGI 6,TRUE
5.338199462,-4.056679818,EPP SICOGI 6 C,TRUE
5.338217273,-4.056842282,EPP SICOGI 6 D,TRUE
5.338183995,-4.096475877,GS LA COLOMBE,TRUE
5.338290191,-4.056517539,EPP SICOGI 6 B,TRUE
5.338358252,-4.048468133,GS KONATE,TRUE
5.338374122,-4.044461439,EPV OULAYORO DEKAADER,TRUE
5.338355523,-4.106745476,GS ADIKO NIAMKEY HYACINTHE,TRUE
5.338582234,-4.044416671,EPV OULAYORO DEKAADER,TRUE
5.338576983,-4.063295137,GS VICTOR SCHOELCHER,TRUE
5.338842658,-4.061346387,GS BAD 2 NOUVEAU QUARTIER,TRUE
5.338878494,-4.061544979,GS BAD 1 NOUVEAU QUARTIER,TRUE
5.339111202,-4.088789057,EPP BAD CITE EECI 1,TRUE
5.339223196,-4.081714403,EPV BAPTISTE EVANGELIQUE,TRUE
5.339319122,-4.088852592,EPP BAD CITE EECI 2,TRUE
5.339876873,-4.069993266,EPP SICOG 4 BAD,TRUE
5.340174138,-4.060265782,EPP SICOGI 5 A,TRUE
5.340228937,-4.059959055,EPP SICOGI 5 C,TRUE
5.340246731,-4.060130544,EPP SICOGI 5 B,TRUE
5.340502922,-4.031858235,EPP ADJAME SANTE 2,TRUE
5.340574676,-4.032219324,EPP ADJAME SANTE 1,TRUE
5.340533308,-4.077367093,EPP SICOGI 1C,TRUE
5.340550042,-4.088394538,GS ST CYRILLE,TRUE
5.340553985,-4.106433579,GS ST JOSEPH,TRUE
5.340650845,-4.07739437,EPP SICOGI 1D,TRUE
5.340885917,-4.077448925,EPP SICOGI 1A,TRUE
5.340912926,-4.077521165,EPP SICOGI 1B,TRUE
5.340928068,-4.079199673,ECOLE PRIMAIRE PRUDENT INTERNATIONAL SCHOOLS,TRUE
5.341070228,-4.101020094,GS WOBIN,TRUE
5.341367222,-4.096797375,GS RODIN PRIMAIRE,TRUE
5.341558968,-4.095787023,GS FLAMEL NICOLAS,TRUE
5.341967916,-4.048059154,GS ZANGBA SIABA,TRUE
5.34196616,-4.070051034,EPP SICOGI 4C,TRUE
5.342037953,-4.070376028,EPP SICOGI 4B,TRUE
5.342038063,-4.070312859,EPP SICOGI 4B,TRUE
5.34209282,-4.070033206,EPP SICOGI 4A,TRUE
5.341995534,-4.12939319,EPV CHYADEL,TRUE
5.342160417,-4.046561464,EPP DJORO MOBIO MARC 3,TRUE
5.342174523,-4.069861889,EPP SICOGI 4 A,TRUE
5.342386696,-4.046471606,EPP DJORO MOBIO MARC 1,TRUE
5.342574423,-4.073941491,EPV ST ANDER 4,TRUE
5.34262286,-4.09769299,EPV SAHENIN,TRUE
5.342660146,-4.076639854,EPP SICOGI 3C,TRUE
5.342645317,-4.090166956,GS LES LIBELLULES,TRUE
5.34275728,-4.067633936,EPV NEWTON,TRUE
5.342847961,-4.046490438,EPP DJORO MOBIO MARC 2,TRUE
5.342836742,-4.073932924,EPV ST ANDR 3,TRUE
